Date;PKod;Pgroup;Pname;Pquantity;pce_zn;pwa_zn;pce_sn;pwa_sn;pce_sb;pwa_sb;pudzsb;pmarza;pmarzajedn;pkwmarza;pudzmarza;month
2018-02-01;7899;SWEETS;GOPL PRALINY JEY ME 27 G;1.0;0.84;0.84;1.37;1.37;1.69;1.69;0.0;38.69;0.53;0.53;0.01;2
2018-02-01;18187;SWEETS;GOPL.CUKIERKI MIETA 90G;2.0;1.05;2.1;1.46;2.92;1.79;3.58;0.0;28.08;0.41;0.82;0.01;2
2018-02-01;17971;SWEETS;GOPL.LANDRYNY BRANDO 90G;7.0;1.05;7.35;1.46;10.22;1.79;12.53;0.02;28.08;0.41;2.87;0.03;2
2018-02-01;17970;SWEETS;GOPLANA EXTRA MIETA EXTRA MOCNE;5.0;0.92;4.6;1.37;6.85;1.69;8.45;0.01;32.85;0.45;2.25;0.02;2
2018-02-01;374;DAIRY_CHESSE;GOS.MASLO 250G GOSTYN;358.0;6.29;2251.82;6.66;2384.28;6.99;2502.42;3.04;5.56;0.37;132.46;1.39;2
2018-02-01;1373;DAIRY_CHESSE;GOS.MLEKO CODZIENNE 2_%;184.0;2.24;412.4;2.65;488.11;2.78;511.97;0.62;15.51;0.41;75.71;0.79;2
2018-02-01;16983;DAIRY_CHESSE;GOS.MLEKO PUSZKA 510 GR KRÓWKOWE S?/ZAG;5.0;4.89;24.45;7.61;38.05;7.99;39.95;0.05;35.74;2.72;13.6;0.14;2
2018-02-01;3147;DAIRY_CHESSE;GOS.MLEKO TUBA KAKAO GOSTYN;11.0;2.59;28.49;3.42;37.62;3.59;39.49;0.05;24.27;0.83;9.13;0.1;2
2018-02-01;1177;DAIRY_CHESSE;GOS.MLEKO UHT 2% 0_5L GOSTYN;12.0;1.46;17.52;2.09;25.08;2.19;26.28;0.03;30.14;0.63;7.56;0.08;2
2018-02-01;1174;DAIRY_CHESSE;GOS.MLEKO UHT 2% 1L GOSTYN;30.0;2.19;65.8;3.13;93.9;3.29;98.7;0.12;29.93;0.94;28.1;0.29;2
2018-02-01;1176;DAIRY_CHESSE;GOS.MLEKO UHT 3_2% 0_5L GOSTYN;9.0;1.55;13.95;2.09;18.81;2.19;19.71;0.02;25.84;0.54;4.86;0.05;2
2018-02-01;1175;DAIRY_CHESSE;GOS.MLEKO UHT 3_2% 1L GOSTYN;34.0;2.19;74.46;3.18;108.21;3.34;113.57;0.14;31.19;0.99;33.75;0.35;2
2018-02-01;15590;DAIRY_CHESSE;GOS.MLEKO Z BLONIKIEM 500G;8.0;3.54;28.32;4.38;35.07;4.6;36.83;0.04;19.25;0.84;6.75;0.07;2
2018-02-01;1172;DAIRY_CHESSE;GOS.MLEKO ZAG. NIESL.200G GOSTYN;10.0;1.44;14.4;2.09;20.9;2.19;21.9;0.03;31.1;0.65;6.5;0.07;2
2018-02-01;1546;DAIRY_CHESSE;GOS.MLEKO ZAG.NIES?.LIGHT 200G GOSTYN;3.0;1.46;4.38;2.18;6.54;2.29;6.87;0.01;33.03;0.72;2.16;0.02;2
2018-02-01;1173;DAIRY_CHESSE;GOS.MLEKO ZAGESZCZ.500ML GOSTYN;2.0;3.18;6.36;3.8;7.6;3.99;7.98;0.01;16.32;0.62;1.24;0.01;2
2018-02-01;9391;DAIRY_CHESSE;GOS.MLEKO ZAGESZCZ.NIE/S?.Z MAGNEZEM 500;8.0;3.12;24.95;4.88;39.0;5.12;40.97;0.05;36.03;1.76;14.05;0.15;2
2018-02-01;1477;DAIRY_CHESSE;GOS.MLEKO ZAGESZCZ/SLODZONE 533G;1.0;5.09;5.09;6.62;6.62;6.95;6.95;0.01;23.11;1.53;1.53;0.02;2
2018-02-01;1178;DAIRY_CHESSE;GOS.SMIETANKA 12% 250ML GOSTYN;66.0;1.49;98.11;2.35;155.1;2.47;163.02;0.2;36.74;0.86;56.99;0.6;2
2018-02-01;1179;DAIRY_CHESSE;GOS.SMIETANKA 18% 250ML GOSTYN;45.0;1.77;79.74;2.47;111.15;2.59;116.55;0.14;28.26;0.7;31.41;0.33;2
2018-02-01;3829;DAIRY_CHESSE;GOS.SMIETANKA 30% 1L GOSTYN;1.0;11.15;11.15;13.94;13.94;14.64;14.64;0.02;20.01;2.79;2.79;0.03;2
2018-02-01;1180;DAIRY_CHESSE;GOS.SMIETANKA 30% 250ML GOSTYN;47.0;2.42;113.97;3.8;178.6;3.99;187.53;0.23;36.19;1.38;64.63;0.68;2
2018-02-01;1181;DAIRY_CHESSE;GOS.SMIETANKA 30% 500ML GOSTYN;3.0;5.81;17.43;7.61;22.83;7.99;23.97;0.03;23.65;1.8;5.4;0.06;2
2018-02-01;4026;DAIRY_CHESSE;GOS.TWAROG POLTLUSTY/CHUDY LUZ;2.46;10.99;26.98;14.28;35.05;14.99;36.8;0.04;23.02;3.29;8.07;0.08;2
2018-02-01;11155;GROATS_RICE_PASTA;GROCH POLÓWKI 0_5 KG STEFIK;5.0;1.43;7.15;1.9;9.5;1.99;9.95;0.01;24.74;0.47;2.35;0.02;2
2018-02-01;8854;CANNED_PATE;GROSZEK BONDUELLE 400G.;2.0;1.7;3.4;2.95;5.9;3.19;6.38;0.01;42.37;1.25;2.5;0.03;2
2018-02-01;4313;GENERAL_FOOD;GROSZEK KON.SLONECZNY OGROD;7.0;1.22;8.54;1.75;12.25;1.89;13.23;0.02;30.29;0.53;3.71;0.04;2
2018-02-01;18220;SWEETS;GRZESKI B/CZEKOL DZIEL;19.0;0.58;11.02;0.8;15.2;0.99;18.81;0.02;27.5;0.22;4.18;0.04;2
2018-02-01;18815;SWEETS;GRZESKI GOFROWE 33G;10.0;0.61;6.1;1.21;12.1;1.49;14.9;0.02;49.59;0.6;6.0;0.06;2
2018-02-01;18221;SWEETS;GRZESKI MEGA KAKAO;42.0;0.55;23.1;1.18;49.56;1.45;60.9;0.07;53.39;0.63;26.46;0.28;2
2018-02-01;17933;SWEETS;GRZESKI W CZEKOLADZIE 36 G;50.0;0.67;33.74;0.97;48.5;1.19;59.5;0.07;30.43;0.3;14.76;0.15;2
2018-02-01;9761;GENERAL_FOOD;GULASZ ANGIELSKI 300 G;1.0;4.6;4.6;3.24;3.24;3.4;3.4;0.0;-41.98;-1.36;-1.36;-0.01;2
2018-02-01;1522;CHEWING_GUM_LOLIPOPS;GUMA AIRWAVES PORZECZKA DRAZE;11.0;1.46;16.04;2.03;22.33;2.19;24.09;0.03;28.17;0.57;6.29;0.07;2
2018-02-01;16649;CHEWING_GUM_LOLIPOPS;GUMA ARBUZ;15.0;0.27;4.05;0.45;6.75;0.55;8.25;0.01;40.0;0.18;2.7;0.03;2
2018-02-01;1482;CHEWING_GUM_LOLIPOPS;GUMA FOOTBALL EURO/TURBO;13.0;0.13;1.69;0.32;4.16;0.39;5.07;0.01;59.38;0.19;2.47;0.03;2
2018-02-01;19818;CHEWING_GUM_LOLIPOPS;GUMA MAMBA;9.0;0.58;5.26;0.85;7.65;1.05;9.45;0.01;31.24;0.27;2.39;0.02;2
2018-02-01;8093;SWEETS;GUMA MOIST;5.0;0.15;0.75;0.24;1.2;0.3;1.5;0.0;37.5;0.09;0.45;0.0;2
2018-02-01;12514;CHEWING_GUM_LOLIPOPS;GUMA ORBIT *25 SASZETKA STRAWBERY;1.0;2.1;2.1;2.95;2.95;3.19;3.19;0.0;28.81;0.85;0.85;0.01;2
2018-02-01;1874;CHEMISTRY;GUMA ORBIT 5 LIST.;3.0;0.93;2.79;1.28;3.84;1.38;4.14;0.01;27.34;0.35;1.05;0.01;2
2018-02-01;8514;CHEWING_GUM_LOLIPOPS;GUMA ORBIT APPLE DRAZE;13.0;1.03;13.39;1.84;23.92;1.99;25.87;0.03;44.02;0.81;10.53;0.11;2
2018-02-01;14454;CHEWING_GUM_LOLIPOPS;GUMA ORBIT BAG PEPPERMINT;5.0;2.25;11.25;3.13;15.65;3.38;16.9;0.02;28.12;0.88;4.4;0.05;2
2018-02-01;14444;CHEWING_GUM_LOLIPOPS;GUMA ORBIT BAG SPEARMINT;2.0;2.25;4.5;3.13;6.26;3.38;6.76;0.01;28.12;0.88;1.76;0.02;2
2018-02-01;14679;CHEWING_GUM_LOLIPOPS;GUMA ORBIT BAG WINTERFRESH;2.0;2.1;4.2;2.95;5.9;3.19;6.38;0.01;28.81;0.85;1.7;0.02;2
2018-02-01;17823;CHEWING_GUM_LOLIPOPS;GUMA ORBIT BUBLEMINT DRAZE;1.0;1.46;1.46;2.03;2.03;2.19;2.19;0.0;28.08;0.57;0.57;0.01;2
2018-02-01;1512;CHEWING_GUM_LOLIPOPS;GUMA ORBIT PEPERMINT DRAZE;15.0;1.46;21.9;2.03;30.45;2.19;32.85;0.04;28.08;0.57;8.55;0.09;2
2018-02-01;15399;CHEWING_GUM_LOLIPOPS;GUMA ORBIT SPERMINT DRAZE;11.0;1.46;16.06;2.03;22.33;2.19;24.09;0.03;28.08;0.57;6.27;0.07;2
2018-02-01;1514;CHEWING_GUM_LOLIPOPS;GUMA ORBIT SPIRMINT DRAZE;24.0;1.46;35.04;2.03;48.72;2.19;52.56;0.06;28.08;0.57;13.68;0.14;2
2018-02-01;2842;CHEWING_GUM_LOLIPOPS;GUMA ORBIT WHIT TOREBKA 25 FRESH;1.0;2.25;2.25;3.05;3.05;3.29;3.29;0.0;26.23;0.8;0.8;0.01;2
2018-02-01;1524;CHEWING_GUM_LOLIPOPS;GUMA ORBIT WHITE DRAZE;1.0;1.46;1.46;2.03;2.03;2.19;2.19;0.0;28.08;0.57;0.57;0.01;2
2018-02-01;8062;SWEETS;GUMA PUSH;4.0;0.63;2.52;0.8;3.2;0.99;3.96;0.0;21.25;0.17;0.68;0.01;2
2018-02-01;7843;SWEETS;GUMA ROZPUSZCZALNA KREDKA;11.0;0.14;1.54;0.23;2.53;0.28;3.08;0.0;39.13;0.09;0.99;0.01;2
2018-02-01;2122;CHEWING_GUM_LOLIPOPS;GUMA WINTERFRESH DRAZE;6.0;1.44;8.64;2.03;12.18;2.19;13.14;0.02;29.06;0.59;3.54;0.04;2
2018-02-01;6671;CHEWING_GUM_LOLIPOPS;GUMA WRIGLEYS FRUIT 5 LISTKOW;1.0;0.92;0.92;1.32;1.32;1.62;1.62;0.0;30.3;0.4;0.4;0.0;2
2018-02-01;11535;DRINK_JUICE;HELLENA 1_25 GAZ LEMONIADA;4.0;1.57;6.28;1.99;7.96;2.45;9.8;0.01;21.11;0.42;1.68;0.02;2
2018-02-01;1770;DRINK_JUICE;HELLENA 1_75 L N/G  POMARANCZOWY;5.0;1.66;8.3;2.43;12.15;2.99;14.95;0.02;31.69;0.77;3.85;0.04;2
2018-02-01;17397;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;HELLENA 1_75 L N/GAZ WINOGRONO;6.0;1.67;10.01;2.43;14.58;2.99;17.94;0.02;31.34;0.76;4.57;0.05;2
2018-02-01;16702;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;HELLENA GRUSZKA N/GAZ.1_75L;7.0;1.66;11.62;2.43;17.01;2.99;20.93;0.03;31.69;0.77;5.39;0.06;2
2018-02-01;886;DRINK_JUICE;HELLENA ORANZADA BIALA 1_25K GAZ;1.0;1.35;1.35;1.99;1.99;2.45;2.45;0.0;32.16;0.64;0.64;0.01;2
2018-02-01;887;DRINK_JUICE;HELLENA ORANZADA ZOLTA 1_25L GAZ;18.0;1.31;23.66;2.27;40.86;2.79;50.22;0.06;42.09;0.96;17.2;0.18;2
2018-02-01;6593;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;HELLENA ORENZADA CZERWONA 1_25 L GA;31.0;1.34;41.41;2.27;70.37;2.79;86.49;0.11;41.15;0.93;28.96;0.3;2
2018-02-01;16810;DRINK_JUICE;HELLENA WISNIA N/G 1_75L NAPOJ;5.0;1.67;8.33;2.43;12.15;2.99;14.95;0.02;31.44;0.76;3.82;0.04;2
2018-02-01;2889;CHEMISTRY;HELP  1 L DO NACZYN CYTRYNA;3.0;1.39;4.17;2.19;6.57;2.69;8.07;0.01;36.53;0.8;2.4;0.03;2
2018-02-01;16018;CHEMISTRY;HELP 1 L DO NACZYN MIETA;5.0;1.39;6.95;2.19;10.95;2.69;13.45;0.02;36.53;0.8;4.0;0.04;2
2018-02-01;17678;CHEMISTRY;HELP 1 L UNIWERSALNY;1.0;2.78;2.78;3.95;3.95;4.86;4.86;0.01;29.62;1.17;1.17;0.01;2
2018-02-01;16731;CHEMISTRY;HELP 1 L Z LANOLINA;1.0;2.49;2.49;3.95;3.95;4.86;4.86;0.01;36.96;1.46;1.46;0.02;2
2018-02-01;9693;CHEMISTRY;HELP 1L CZARNY;1.0;2.75;2.75;3.95;3.95;4.86;4.86;0.01;30.38;1.2;1.2;0.01;2
2018-02-01;16076;CHEMISTRY;HELP 300 G COLOR;1.0;1.39;1.39;1.94;1.94;2.39;2.39;0.0;28.35;0.55;0.55;0.01;2
2018-02-01;7152;CHEMISTRY;HELP PLYN DO PLUKANIA 1 L FRESH;1.0;2.34;2.34;3.72;3.72;4.58;4.58;0.01;37.1;1.38;1.38;0.01;2
2018-02-01;8334;CHEMISTRY;HELP PLYN DO WC 750 ML;1.0;2.32;2.32;3.32;3.32;4.08;4.08;0.0;30.12;1.0;1.0;0.01;2
2018-02-01;15486;COFFEE TEA;HER.EXP.ASTRA SAFARI 50GR 25TOR;15.0;2.34;35.1;1.7;25.51;2.1;31.44;0.04;-37.59;-0.64;-9.59;-0.1;2
2018-02-01;4501;COFFEE TEA;HER.GRANULOW.INDYJ 80G CONSUM;2.0;1.07;2.14;1.45;2.9;1.78;3.56;0.0;26.21;0.38;0.76;0.01;2
2018-02-01;6629;CIGARETTES;HERB HIBISKUS 24 T VITAX;2.0;2.38;4.76;3.24;6.48;3.99;7.98;0.01;26.54;0.86;1.72;0.02;2
2018-02-01;1340;COFFEE TEA;HERB MINUTKA 40TOR EXPRES;7.0;1.39;9.73;2.37;16.59;2.92;20.44;0.02;41.35;0.98;6.86;0.07;2
2018-02-01;18206;COFFEE TEA;HERB RUMIANEK 20 EX POSTI;3.0;1.11;3.33;2.34;7.02;2.88;8.64;0.01;52.56;1.23;3.69;0.04;2
2018-02-01;7586;COFFEE TEA;HERB SAGA 25 SZT CZARNA PORZECZ.;1.0;2.71;2.71;3.72;3.72;4.58;4.58;0.01;27.15;1.01;1.01;0.01;2
2018-02-01;8577;COFFEE TEA;HERB ZIELONA Z CYTRYNA 20 EX POSTI;1.0;1.94;1.94;2.78;2.78;3.42;3.42;0.0;30.22;0.84;0.84;0.01;2
2018-02-01;1339;COFFEE TEA;HERB.MINUTKA EXP 100SZT;2.0;2.59;5.18;3.89;7.78;4.79;9.58;0.01;33.42;1.3;2.6;0.03;2
2018-02-01;588;COFFEE TEA;HERB.SAGA EXPR.20SZT;1.0;1.19;1.19;1.71;1.71;2.1;2.1;0.0;30.41;0.52;0.52;0.01;2
2018-02-01;5481;COFFEE TEA;HERBATA EXP.100T.AKBAR;1.0;7.24;7.24;10.89;10.89;13.39;13.39;0.02;33.52;3.65;3.65;0.04;2
2018-02-01;5482;COFFEE TEA;HERBATA EXP.25T AKBAR;1.0;2.29;2.29;3.02;3.02;3.71;3.71;0.0;24.17;0.73;0.73;0.01;2
2018-02-01;8442;COFFEE TEA;HERBATA LOYD 20 PIRAMID;1.0;3.53;3.53;4.79;4.79;5.89;5.89;0.01;26.3;1.26;1.26;0.01;2
2018-02-01;8439;COFFEE TEA;HERBATA LOYD PIRAMIDKA 20 SZT;1.0;3.53;3.53;4.79;4.79;5.89;5.89;0.01;26.3;1.26;1.26;0.01;2
2018-02-01;9686;COFFEE TEA;HERBATA MELISA POSTI 20EX;8.0;1.2;9.62;1.78;14.24;2.19;17.52;0.02;32.44;0.58;4.62;0.05;2
2018-02-01;11525;COFFEE TEA;HERBATA MIETA 20T POSTI EXPRES;4.0;1.15;4.6;1.78;7.12;2.19;8.76;0.01;35.39;0.63;2.52;0.03;2
2018-02-01;8151;COFFEE TEA;HERBATA MINUTKA MALINA 20 T;1.0;1.64;1.64;2.37;2.37;2.92;2.92;0.0;30.8;0.73;0.73;0.01;2
2018-02-01;15865;COFFEE TEA;HERBATA POKRZYWA 20 T POSTI;4.0;1.11;4.44;2.63;10.52;3.23;12.92;0.02;57.79;1.52;6.08;0.06;2
2018-02-01;7180;COFFEE TEA;HERBATA TETLAY 25 EX;1.0;1.76;1.76;2.59;2.59;3.19;3.19;0.0;32.05;0.83;0.83;0.01;2
2018-02-01;11939;COFFEE TEA;HERBATA YUNAN GRANUL.ZAS 80G K;5.0;2.12;10.6;1.36;6.82;1.68;8.39;0.01;-55.43;-0.76;-3.78;-0.04;2
2018-02-01;6818;SWEETS;HERBATNIK PETIT BEURRE50 G JUTRZENKA;18.0;0.51;9.24;0.8;14.4;0.99;17.82;0.02;35.83;0.29;5.16;0.05;2
2018-02-01;2234;SWEETS;HERBATNIKI BE BE 16G;58.0;0.28;16.34;0.4;23.2;0.49;28.42;0.03;29.57;0.12;6.86;0.07;2
2018-02-01;8951;SWEETS;HERBATNIKI MALTANKI 80G LAJK;2.0;1.43;2.86;2.02;4.04;2.49;4.98;0.01;29.21;0.59;1.18;0.01;2
2018-02-01;8644;DAIRY_CHESSE;HOCH SER PLASTRY EDAMSKI 135 G;3.0;3.0;9.0;4.28;12.84;4.49;13.47;0.02;29.91;1.28;3.84;0.04;2
2018-02-01;3312;DAIRY_CHESSE;HOCH TWAR.KANAPKOWY SZCZYPIOREK 130G;7.0;1.76;12.32;2.56;17.92;2.69;18.83;0.02;31.25;0.8;5.6;0.06;2
2018-02-01;1240;DAIRY_CHESSE;HOCH.TWAR. KANAPKOWY SMIETANA 130G;9.0;1.75;15.75;2.56;23.04;2.69;24.21;0.03;31.64;0.81;7.29;0.08;2
2018-02-01;1241;DAIRY_CHESSE;HOCHL KANAPKOWY Z OGORKIEM 130 G;10.0;1.75;17.5;2.56;25.6;2.69;26.9;0.03;31.64;0.81;8.1;0.08;2
2018-02-01;8580;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;HOCHL KANAPKOWY Z SZYNKA 130 G;8.0;1.75;14.0;2.56;20.48;2.69;21.52;0.03;31.64;0.81;6.48;0.07;2
2018-02-01;1139;DAIRY_CHESSE;HOCHL PIECZARKA 100G TOP BLOK;6.0;1.66;9.96;2.09;12.54;2.19;13.14;0.02;20.57;0.43;2.58;0.03;2
2018-02-01;1129;DAIRY_CHESSE;HOCHL PLAST.TOP. TOST 150G;1.0;2.76;2.76;3.8;3.8;3.99;3.99;0.0;27.37;1.04;1.04;0.01;2
2018-02-01;2434;DAIRY_CHESSE;HOCHL SER TOP GOUDA BLOK 100G;1.0;1.66;1.66;2.09;2.09;2.19;2.19;0.0;20.57;0.43;0.43;0.0;2
2018-02-01;1137;DAIRY_CHESSE;HOCHL SMIETANKOW 100 G TOPIONY;21.0;1.67;35.13;2.09;43.89;2.19;45.99;0.06;19.96;0.42;8.76;0.09;2
2018-02-01;1244;DAIRY_CHESSE;HOCHL.KRAZEK 180 G SORTETT;1.0;3.49;3.49;5.38;5.38;5.65;5.65;0.01;35.13;1.89;1.89;0.02;2
2018-02-01;1140;DAIRY_CHESSE;HOCHL.PAPRYKA 100G BLOK;8.0;1.69;13.52;2.09;16.72;2.19;17.52;0.02;19.14;0.4;3.2;0.03;2
2018-02-01;1138;DAIRY_CHESSE;HOCHL.SALAMI 100G;4.0;1.66;6.64;2.09;8.36;2.19;8.76;0.01;20.57;0.43;1.72;0.02;2
2018-02-01;1141;DAIRY_CHESSE;HOCHL.SER TOP EMENTALER 100G BLOK;6.0;1.66;9.96;2.09;12.54;2.19;13.14;0.02;20.57;0.43;2.58;0.03;2
2018-02-01;1135;DAIRY_CHESSE;HOCHL.SZCZYP.CEB.100G BLOK TOPIONY;6.0;1.7;10.2;2.09;12.54;2.19;13.14;0.02;18.66;0.39;2.34;0.02;2
2018-02-01;1136;DAIRY_CHESSE;HOCHL.SZYNKA 100G BLOK TOPIONY;13.0;1.65;21.49;2.09;27.17;2.19;28.47;0.03;20.91;0.44;5.68;0.06;2
2018-02-01;1134;DAIRY_CHESSE;HOCHL.ZIOLA 100G BLOK TOPIONY;7.0;1.66;11.61;2.09;14.63;2.19;15.33;0.02;20.64;0.43;3.02;0.03;2
2018-02-01;7257;COFFEE TEA;HWEB SAGA SLIWKA EX 25 T;1.0;3.49;3.49;4.37;4.37;5.38;5.38;0.01;20.14;0.88;0.88;0.01;2
2018-02-01;8569;GENERAL_FOOD;JABLKO PRAZONE 720 G STOVIT;4.0;5.85;23.4;8.02;32.08;8.66;34.64;0.04;27.06;2.17;8.68;0.09;2
2018-02-01;7750;COFFEE TEA;JACOBS CRONAT GOLD 250G;2.0;8.78;17.56;9.75;19.49;11.99;23.98;0.03;9.9;0.97;1.93;0.02;2
2018-02-01;6922;COFFEE TEA;JACOBS CRONAT GOLD 75G UZUPELNIACZ;1.0;6.31;6.31;7.31;7.31;8.99;8.99;0.01;13.68;1.0;1.0;0.01;2
2018-02-01;7184;COFFEE TEA;JACOBS KAWA 75 G UZUPELN;3.0;6.81;20.43;8.12;24.36;9.99;29.97;0.04;16.13;1.31;3.93;0.04;2
2018-02-01;190;COFFEE TEA;JACOBS KRONUNG 100G MIELONA;4.0;3.69;14.74;4.87;19.48;5.99;23.96;0.03;24.33;1.19;4.74;0.05;2
2018-02-01;9025;COFFEE TEA;JACOBS KRONUNG 250G;8.0;7.79;62.32;9.75;78.0;11.99;95.92;0.12;20.1;1.96;15.68;0.16;2
2018-02-01;189;COFFEE TEA;JACOBS KRONUNG 250G;1.0;8.19;8.19;9.75;9.75;11.99;11.99;0.01;16.0;1.56;1.56;0.02;2
2018-02-01;2151;EGGS;JAJA LIPOWCZYK 6 SZT;43.0;2.94;126.44;4.0;172.0;4.2;180.6;0.22;26.49;1.06;45.56;0.48;2
2018-02-01;67;EGGS;JAJKA 10 SZT LIPOWCZYK;66.0;4.94;326.1;6.39;421.82;6.71;442.78;0.54;22.69;1.45;95.72;1.0;2
2018-02-01;5738;SWEETS;JAJKO Z NIESPODZ FCB;3.0;2.29;6.87;3.24;9.72;3.99;11.97;0.01;29.32;0.95;2.85;0.03;2
2018-02-01;8202;SWEETS;JAJKO Z NIESPODZIANKA;20.0;2.28;45.6;3.08;61.6;3.79;75.8;0.09;25.97;0.8;16.0;0.17;2
2018-02-01;5876;SWEETS;JAJKO Z NIESPODZIANKA;2.0;2.28;4.56;3.08;6.16;3.79;7.58;0.01;25.97;0.8;1.6;0.02;2
2018-02-01;8288;SWEETS;JAJKO Z NIESPODZIANKA;1.0;2.29;2.29;3.24;3.24;3.99;3.99;0.0;29.32;0.95;0.95;0.01;2
2018-02-01;18812;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;JAJKO Z NIESPODZIANKA FERRERO 20G;40.0;2.28;91.2;3.08;123.2;3.79;151.6;0.18;25.97;0.8;32.0;0.33;2
2018-02-01;15412;DAIRY_CHESSE;JOGOBELA 150 G 0 %;22.0;0.92;20.18;1.32;29.04;1.39;30.58;0.04;30.51;0.4;8.86;0.09;2
2018-02-01;4902;DAIRY_CHESSE;JOGOBELA MUSLI 150 G;7.0;1.29;9.03;1.54;10.79;1.66;11.64;0.01;16.31;0.25;1.76;0.02;2
2018-02-01;5055;DAIRY_CHESSE;JOGOBELA ZBOZA 200 G;3.0;1.78;5.34;2.44;7.32;2.64;7.92;0.01;27.05;0.66;1.98;0.02;2
2018-02-01;17085;DAIRY_CHESSE;JOGOBELA ZE ZBOZAMI 200 G;2.0;1.68;3.36;2.25;4.5;2.43;4.86;0.01;25.33;0.57;1.14;0.01;2
2018-02-01;7746;DAIRY_CHESSE;JOGOBELA ZE ZBOZAMI 200 G;7.0;1.76;12.32;2.31;16.17;2.43;17.01;0.02;23.81;0.55;3.85;0.04;2
2018-02-01;2034;DAIRY_CHESSE;JOGOBELLA 150G CLASSIC;56.0;0.93;51.82;1.31;73.52;1.38;77.42;0.09;29.52;0.39;21.7;0.23;2
2018-02-01;7483;DAIRY_CHESSE;JOGOBELLA 150G SPECJAL;33.0;1.05;34.74;1.32;43.56;1.39;45.87;0.06;20.25;0.27;8.82;0.09;2
2018-02-01;1348;DAIRY_CHESSE;JOGOBELLA 150G STANDARD;114.0;0.95;107.78;1.29;147.44;1.36;155.26;0.19;26.9;0.35;39.66;0.41;2
2018-02-01;2313;DAIRY_CHESSE;JOGOBELLA EXOTIC 150G;19.0;1.15;21.85;1.32;25.08;1.39;26.41;0.03;12.88;0.17;3.23;0.03;2
2018-02-01;18722;DRINK_JUICE;JOGURT GRECKI 150 G JAGODA;10.0;1.27;12.7;1.79;17.9;1.88;18.8;0.02;29.05;0.52;5.2;0.05;2
2018-02-01;18721;DRINK_JUICE;JOGURT GRECKI 150 G TRUSK.;4.0;1.27;5.08;1.57;6.27;1.65;6.58;0.01;18.98;0.3;1.19;0.01;2
2018-02-01;5623;DAIRY_CHESSE;JOGURT JOVI 350 G DUET;6.0;1.5;9.0;2.07;12.42;2.17;13.02;0.02;27.54;0.57;3.42;0.04;2
2018-02-01;15966;DAIRY_CHESSE;JOGURT JOVI 350 G PITNY;3.0;1.59;4.77;2.07;6.21;2.17;6.51;0.01;23.19;0.48;1.44;0.02;2
2018-02-01;4516;DAIRY_CHESSE;JOGURT JOVI PITNY BAN+TRUS 350 G;3.0;1.5;4.5;2.07;6.21;2.17;6.51;0.01;27.54;0.57;1.71;0.02;2
2018-02-01;5883;DAIRY_CHESSE;JOGURT MIAMU  JAGODA 125 G;6.0;0.77;4.62;1.05;6.3;1.1;6.6;0.01;26.67;0.28;1.68;0.02;2
2018-02-01;15663;DAIRY_CHESSE;JOGURT MIAMU POMARANCZOWY  125 G MLEK;11.0;0.77;8.47;1.05;11.55;1.1;12.1;0.01;26.67;0.28;3.08;0.03;2
2018-02-01;7277;DAIRY_CHESSE;JOGURT MIAMU TRUSKAWKOWY 125 G;3.0;0.77;2.31;1.05;3.15;1.1;3.3;0.0;26.67;0.28;0.84;0.01;2
2018-02-01;6979;DAIRY_CHESSE;JOGURT NATUR.GRECKI 400 G MLECZNA ZAGRO;6.0;1.55;9.3;2.09;12.54;2.19;13.14;0.02;25.84;0.54;3.24;0.03;2
2018-02-01;8192;DAIRY_CHESSE;JOGURT NATURALNY 200 G BIO;5.0;1.4;7.0;1.14;5.7;1.19;5.97;0.01;-22.81;-0.26;-1.3;-0.01;2
2018-02-01;4537;GENERAL;JOGURT NATURALNY 330 G GRECKI;3.0;2.77;8.31;1.86;5.58;1.95;5.85;0.01;-48.92;-0.91;-2.73;-0.03;2
2018-02-01;6846;DAIRY_CHESSE;JOGURT NATURALNY ZOTT 370GR;26.0;1.74;45.34;2.75;71.5;2.89;75.14;0.09;36.59;1.01;26.16;0.27;2
2018-02-01;11486;DAIRY_CHESSE;JOGURT OW.WYSPA ZOTT 150 G;15.0;1.67;25.05;2.09;31.35;2.19;32.85;0.04;20.1;0.42;6.3;0.07;2
2018-02-01;2312;DAIRY_CHESSE;JOGURT PANA COTTA 150 G;25.0;0.86;21.6;1.42;35.5;1.49;37.25;0.05;39.15;0.56;13.9;0.15;2
2018-02-01;5969;DAIRY_CHESSE;JOGURT ZO NATURALNY 180 G;107.0;0.83;89.31;1.19;126.92;1.25;133.34;0.16;29.63;0.35;37.61;0.39;2
2018-02-01;6998;ICE_CREAMS_FROZEN;JOGURT ZOTT 125 G SERDUSZKO;38.0;0.85;32.16;1.0;37.9;1.05;39.9;0.05;15.15;0.15;5.74;0.06;2
2018-02-01;4576;MEAT;KABANOSY Z DROBIEM KG;0.36;17.0;6.12;17.94;6.46;18.81;6.77;0.01;5.26;0.94;0.34;0.0;2
